srcid,Q1,Q2,Q4,Q6a,Q6b,Q6c,Q6d,Q7a,Q7b,Q7c,Q7d,Q7e,Q10a,Q10b,Q10c,Q10d,sDevType,sOSName,age_gender
1934,"""2""","""30""","""8""","""3""","""4""","""3""","""3""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""2""","""2""","""0""","""12""",50-64 Female
1354,"""2""","""1""","""4""","""5""","""5""","""5""","""5""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""2""","""2""","""0""","""12""",30-49 Male
169,"""2""","""11""","""-98""","""4""","""4""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""2""","""1""","""6""",18-29 Female
797,"""1""","""20""","""4""","""2""","""2""","""2""","""2""","""1""","""1""","""3""","""3""","""2""","""4""","""4""","""4""","""2""","""1""","""6""",30-49 Female
1718,"""2""","""34""","""3""","""3""","""3""","""4""","""3""","""2""","""1""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Female
1654,"""3""","""36""","""1""","""2""","""2""","""2""","""2""","""1""","""1""","""3""","""2""","""1""","""4""","""5""","""4""","""4""","""-1""","""-1""",65+ Male
2268,"""2""","""32""","""1""","""3""","""3""","""3""","""4""","""1""","""2""","""3""","""3""","""2""","""2""","""4""","""4""","""2""","""0""","""8""",50-64 Female
335,"""4""","""35""","""11""","""4""","""4""","""1""","""4""","""2""","""1""","""2""","""3""","""1""","""5""","""4""","""2""","""4""","""1""","""6""",65+ Male
1899,"""2""","""16""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""1""","""0""","""8""",65+ Female
299,"""2""","""27""","""1""","""3""","""4""","""4""","""3""","""2""","""2""","""4""","""4""","""3""","""2""","""4""","""2""","""1""","""0""","""8""",18-29 Female
844,"""4""","""30""","""1""","""4""","""4""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Female
166,"""2""","""32""","""4""","""3""","""1""","""2""","""2""","""1""","""1""","""2""","""3""","""1""","""2""","""5""","""4""","""4""","""0""","""12""",65+ Male
2154,"""2""","""4""","""4""","""5""","""5""","""4""","""5""","""1""","""1""","""2""","""1""","""3""","""5""","""4""","""4""","""5""","""-1""","""-1""",50-64 Male
541,"""2""","""16""","""3""","""2""","""4""","""2""","""2""","""2""","""2""","""2""","""3""","""1""","""2""","""4""","""4""","""2""","""2""","""6""",18-29 Male
725,"""4""","""13""","""3""","""3""","""2""","""2""","""2""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""6""",50-64 Female
101,"""2""","""1""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""1""","""4""","""4""","""1""","""2""","""6""",18-29 Male
1422,"""2""","""16""","""3""","""2""","""2""","""1""","""1""","""1""","""2""","""2""","""3""","""1""","""1""","""1""","""4""","""4""","""0""","""12""",30-49 Male
89,"""1""","""11""","""1""","""5""","""4""","""3""","""2""","""3""","""3""","""3""","""3""","""3""","""4""","""5""","""4""","""2""","""1""","""6""",30-49 Female
1489,"""2""","""1""","""1""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""3""","""3""","""2""","""2""","""2""","""2""","""1""","""6""",30-49 Female
1302,"""2""","""1""","""1""","""5""","""4""","""4""","""1""","""1""","""1""","""1""","""2""","""1""","""4""","""4""","""2""","""2""","""1""","""6""",30-49 Female
525,"""2""","""13""","""1""","""4""","""3""","""3""","""5""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""1""","""1""","""1""","""1""",30-49 Female
1432,"""2""","""37""","""4""","""3""","""2""","""2""","""2""","""1""","""3""","""1""","""3""","""1""","""2""","""1""","""4""","""1""","""0""","""12""",18-29 Female
1866,"""2""","""11""","""4""","""3""","""2""","""4""","""2""","""3""","""3""","""2""","""4""","""3""","""4""","""4""","""2""","""2""","""1""","""6""",30-49 Male
366,"""2""","""17""","""4""","""2""","""2""","""2""","""3""","""1""","""2""","""2""","""1""","""1""","""2""","""4""","""2""","""1""","""0""","""12""",30-49 Female
280,"""2""","""13""","""3""","""4""","""3""","""4""","""4""","""2""","""4""","""2""","""2""","""2""","""4""","""4""","""4""","""4""","""-1""","""-1""",65+ Female
31,"""2""","""13""","""96""","""5""","""3""","""4""","""2""","""1""","""1""","""2""","""4""","""2""","""5""","""4""","""4""","""5""","""-1""","""-1""",65+ Male
1556,"""2""","""11""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""0""","""12""",65+ Male
532,"""2""","""1""","""3""","""4""","""4""","""4""","""4""","""2""","""1""","""2""","""2""","""2""","""1""","""2""","""1""","""1""","""0""","""12""",65+ Female
892,"""4""","""16""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""3""","""1""","""1""","""4""","""4""","""2""","""0""","""12""",65+ Male
898,"""2""","""96""","""1""","""5""","""5""","""4""","""5""","""1""","""1""","""1""","""3""","""1""","""5""","""5""","""5""","""5""","""1""","""6""",65+ Male
607,"""4""","""-98""","""4""","""3""","""4""","""3""","""3""","""3""","""3""","""-98""","""3""","""3""","""4""","""4""","""5""","""4""","""2""","""6""",65+ Female
1210,"""2""","""11""","""3""","""5""","""2""","""3""","""5""","""2""","""2""","""2""","""3""","""1""","""2""","""2""","""2""","""2""","""0""","""12""",50-64 Female
973,"""5""","""11""","""4""","""2""","""3""","""2""","""3""","""1""","""2""","""1""","""3""","""1""","""4""","""4""","""4""","""4""","""0""","""12""",50-64 Male
755,"""2""","""16""","""4""","""3""","""3""","""2""","""2""","""2""","""2""","""4""","""4""","""3""","""2""","""4""","""4""","""2""","""0""","""12""",50-64 Male
194,"""2""","""32""","""2""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""2""","""2""","""2""","""5""","""4""","""2""","""1""","""1""",50-64 Male
204,"""2""","""16""","""1""","""2""","""2""","""4""","""2""","""2""","""3""","""3""","""3""","""3""","""4""","""5""","""5""","""2""","""0""","""8""",30-49 Female
615,"""2""","""13""","""1""","""4""","""4""","""3""","""4""","""2""","""3""","""3""","""3""","""2""","""5""","""5""","""4""","""2""","""1""","""6""",65+ Female
1875,"""4""","""16""","""4""","""2""","""5""","""1""","""5""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""5""","""1""","""0""","""12""",50-64 Female
921,"""5""","""11""","""4""","""4""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""1""","""1""",50-64 Female
1043,"""3""","""13""","""1""","""4""","""2""","""4""","""3""","""1""","""1""","""3""","""1""","""1""","""4""","""4""","""4""","""1""","""-1""","""-1""",65+ Male
113,"""4""","""16""","""8""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Female
2,"""3""","""5""","""95""","""5""","""4""","""2""","""2""","""2""","""2""","""1""","""2""","""1""","""2""","""2""","""4""","""1""","""-1""","""-1""",30-49 Female
1732,"""2""","""11""","""1""","""4""","""4""","""4""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""2""","""6""",65+ Female
1025,"""2""","""13""","""4""","""3""","""3""","""3""","""4""","""1""","""1""","""1""","""3""","""1""","""5""","""5""","""5""","""5""","""-1""","""-1""",65+ Female
1515,"""4""","""6""","""97""","""4""","""4""","""1""","""5""","""1""","""1""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""0""","""12""",50-64 Female
1534,"""5""","""35""","""3""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""4""","""1""","""2""","""4""","""4""","""1""","""0""","""12""",65+ Female
181,"""4""","""5""","""3""","""2""","""1""","""2""","""2""","""1""","""1""","""2""","""2""","""1""","""4""","""5""","""4""","""1""","""0""","""12""",50-64 Male
1632,"""4""","""16""","""-98""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""1""","""1""","""6""",30-49 Female
773,"""2""","""16""","""1""","""4""","""2""","""3""","""3""","""2""","""2""","""3""","""2""","""2""","""2""","""4""","""4""","""2""","""2""","""1""",65+ Male
221,"""2""","""1""","""1""","""4""","""4""","""3""","""3""","""1""","""1""","""1""","""2""","""3""","""4""","""4""","""4""","""1""","""0""","""12""",50-64 Male
1447,"""4""","""11""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""4""","""4""","""2""","""2""","""6""",65+ Female
1205,"""2""","""5""","""3""","""4""","""2""","""1""","""5""","""1""","""1""","""1""","""1""","""1""","""4""","""2""","""4""","""2""","""0""","""12""",65+ Male
2015,"""4""","""12""","""11""","""2""","""2""","""3""","""2""","""1""","""2""","""2""","""2""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Female
1525,"""4""","""16""","""2""","""3""","""4""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""2""","""5""","""4""","""4""","""2""","""6""",65+ Female
47,"""2""","""19""","""4""","""3""","""3""","""3""","""3""","""2""","""3""","""3""","""2""","""2""","""4""","""4""","""4""","""4""","""1""","""1""",30-49 Female
1466,"""2""","""1""","""1""","""3""","""1""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""1""","""0""","""12""",65+ Female
428,"""2""","""34""","""1""","""4""","""3""","""4""","""4""","""3""","""2""","""3""","""3""","""3""","""2""","""2""","""2""","""4""","""2""","""6""",50-64 Male
1902,"""4""","""32""","""3""","""2""","""1""","""2""","""1""","""1""","""2""","""3""","""2""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",65+ Male
1514,"""2""","""1""","""3""","""4""","""3""","""4""","""4""","""4""","""3""","""4""","""3""","""3""","""5""","""5""","""5""","""5""","""-1""","""-1""",65+ Female
1496,"""2""","""13""","""97""","""4""","""3""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Female
1870,"""4""","""16""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""4""","""2""","""6""",50-64 Female
2025,"""2""","""4""","""-98""","""4""","""4""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""4""","""2""","""2""","""2""","""0""","""12""",65+ Female
2190,"""2""","""4""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""2""","""4""","""3""","""4""","""4""","""4""","""2""","""0""","""12""",18-29 Male
954,"""4""","""16""","""-98""","""4""","""3""","""4""","""4""","""3""","""2""","""4""","""3""","""3""","""1""","""4""","""2""","""1""","""0""","""12""",65+ Male
785,"""4""","""20""","""1""","""2""","""1""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""1""","""0""","""12""",65+ Female
1516,"""4""","""11""","""3""","""3""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""4""","""1""","""0""","""12""",65+ Female
964,"""4""","""16""","""96""","""2""","""2""","""3""","""2""","""2""","""1""","""3""","""3""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",65+ Female
157,"""2""","""16""","""1""","""2""","""1""","""4""","""3""","""2""","""1""","""3""","""2""","""2""","""2""","""4""","""4""","""4""","""0""","""12""",65+ Male
1742,"""5""","""11""","""4""","""3""","""3""","""2""","""1""","""3""","""3""","""2""","""4""","""2""","""2""","""4""","""4""","""4""","""1""","""1""",50-64 Male
1134,"""5""","""16""","""11""","""1""","""5""","""1""","""1""","""1""","""4""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""-1""","""-1""",65+ Male
1012,"""4""","""6""","""1""","""3""","""5""","""4""","""2""","""3""","""2""","""3""","""2""","""2""","""5""","""5""","""5""","""1""","""-1""","""-1""",65+ Female
1371,"""2""","""11""","""1""","""2""","""4""","""4""","""3""","""4""","""4""","""4""","""4""","""4""","""5""","""5""","""5""","""5""","""1""","""6""",50-64 Female
1644,"""2""","""17""","""1""","""3""","""5""","""5""","""5""","""2""","""1""","""3""","""3""","""1""","""1""","""4""","""2""","""1""","""1""","""6""",50-64 Female
1460,"""2""","""16""","""3""","""3""","""4""","""3""","""3""","""2""","""2""","""3""","""2""","""2""","""1""","""2""","""2""","""4""","""2""","""6""",50-64 Female
878,"""4""","""-98""","""3""","""5""","""5""","""5""","""5""","""1""","""1""","""2""","""3""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",65+ Female
941,"""4""","""36""","""1""","""5""","""4""","""4""","""5""","""2""","""1""","""2""","""2""","""1""","""2""","""4""","""2""","""2""","""1""","""1""",30-49 Male
621,"""5""","""11""","""-99""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""1""","""0""","""12""",65+ Female
769,"""4""","""11""","""3""","""3""","""2""","""3""","""3""","""3""","""2""","""3""","""4""","""2""","""4""","""5""","""5""","""4""","""2""","""6""",50-64 Female
8,"""1""","""1""","""1""","""4""","""5""","""4""","""5""","""1""","""2""","""2""","""2""","""1""","""5""","""5""","""4""","""4""","""-1""","""-1""",65+ Female
382,"""4""","""11""","""3""","""3""","""3""","""3""","""4""","""3""","""3""","""2""","""3""","""1""","""2""","""4""","""4""","""4""","""0""","""12""",65+ Female
2130,"""5""","""37""","""4""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""3""","""1""","""2""","""4""","""2""","""2""","""1""","""1""",50-64 Female
1154,"""4""","""35""","""4""","""1""","""2""","""2""","""2""","""3""","""2""","""1""","""3""","""2""","""2""","""4""","""4""","""4""","""0""","""12""",50-64 Female
278,"""2""","""36""","""1""","""3""","""2""","""3""","""2""","""3""","""2""","""3""","""3""","""3""","""1""","""2""","""2""","""2""","""1""","""1""",50-64 Female
1081,"""4""","""16""","""4""","""5""","""5""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""4""","""0""","""12""",65+ Male
2069,"""4""","""11""","""3""","""2""","""3""","""3""","""3""","""1""","""3""","""2""","""2""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Male
1517,"""5""","""16""","""4""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Male
971,"""4""","""19""","""3""","""2""","""2""","""4""","""3""","""3""","""2""","""3""","""2""","""2""","""2""","""5""","""2""","""2""","""0""","""12""",65+ Female
268,"""4""","""96""","""3""","""3""","""3""","""3""","""5""","""2""","""2""","""2""","""2""","""1""","""1""","""4""","""2""","""2""","""0""","""8""",65+ Male
938,"""2""","""17""","""1""","""3""","""5""","""3""","""3""","""2""","""1""","""1""","""2""","""1""","""1""","""4""","""4""","""2""","""0""","""12""",65+ Female
1305,"""4""","""19""","""3""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""3""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Female
886,"""2""","""16""","""3""","""5""","""5""","""5""","""5""","""1""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""1""","""0""","""12""",50-64 Male
718,"""5""","""11""","""3""","""2""","""2""","""3""","""2""","""2""","""3""","""2""","""4""","""2""","""4""","""4""","""4""","""4""","""0""","""12""",65+ Male
568,"""4""","""13""","""1""","""2""","""1""","""1""","""2""","""1""","""1""","""2""","""1""","""2""","""2""","""5""","""4""","""5""","""-1""","""-1""",65+ Male
1757,"""4""","""16""","""-98""","""3""","""2""","""3""","""3""","""2""","""1""","""2""","""3""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Male
1140,"""4""","""11""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""2""","""3""","""2""","""4""","""5""","""5""","""1""","""1""","""1""",50-64 Female
530,"""4""","""4""","""3""","""2""","""2""","""2""","""2""","""1""","""1""","""1""","""2""","""2""","""5""","""5""","""5""","""5""","""2""","""6""",65+ Male
1861,"""4""","""13""","""2""","""3""","""3""","""2""","""2""","""1""","""1""","""2""","""3""","""2""","""2""","""5""","""4""","""2""","""0""","""12""",65+ Female
1929,"""4""","""13""","""2""","""4""","""2""","""4""","""4""","""2""","""1""","""2""","""1""","""2""","""5""","""4""","""4""","""1""","""-1""","""-1""",65+ Female
1403,"""5""","""16""","""13""","""3""","""3""","""1""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""4""","""1""","""1""","""6""",30-49 Female
1021,"""4""","""13""","""11""","""2""","""4""","""1""","""1""","""4""","""4""","""1""","""1""","""1""","""2""","""2""","""4""","""2""","""-1""","""-1""",65+ Female
1202,"""4""","""-98""","""4""","""2""","""3""","""1""","""2""","""1""","""1""","""1""","""2""","""1""","""2""","""2""","""2""","""2""","""0""","""12""",50-64 Female
1026,"""2""","""13""","""2""","""3""","""-98""","""2""","""3""","""1""","""1""","""3""","""2""","""1""","""5""","""5""","""5""","""5""","""-1""","""-1""",65+ Female
267,"""5""","""13""","""11""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""1""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",50-64 Male
387,"""2""","""1""","""1""","""2""","""2""","""5""","""4""","""3""","""2""","""4""","""4""","""2""","""2""","""2""","""2""","""4""","""2""","""6""",65+ Female
1639,"""4""","""20""","""3""","""3""","""3""","""4""","""3""","""3""","""4""","""3""","""3""","""2""","""5""","""5""","""5""","""5""","""2""","""6""",30-49 Female
2333,"""4""","""20""","""96""","""5""","""5""","""1""","""2""","""1""","""3""","""2""","""2""","""2""","""1""","""2""","""4""","""2""","""1""","""1""",65+ Female
490,"""4""","""16""","""3""","""2""","""2""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""4""","""4""","""2""","""2""","""-1""","""-1""",65+ Male
825,"""2""","""96""","""2""","""2""","""1""","""1""","""2""","""1""","""3""","""1""","""2""","""1""","""4""","""4""","""4""","""4""","""0""","""12""",65+ Male
459,"""5""","""11""","""5""","""4""","""1""","""3""","""3""","""1""","""2""","""3""","""3""","""3""","""5""","""5""","""5""","""5""","""-1""","""-1""",65+ Female
827,"""2""","""16""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""1""","""4""","""5""","""4""","""4""","""0""","""12""",30-49 Female
927,"""2""","""11""","""4""","""1""","""1""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""4""","""1""","""0""","""12""",65+ Female
970,"""4""","""11""","""3""","""2""","""1""","""1""","""2""","""1""","""1""","""1""","""3""","""1""","""1""","""2""","""1""","""1""","""2""","""6""",65+ Male
